Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value	Weight	Relationship
UP000005640_9606.fasta	sp|Q8IU85|KCC1D_HUMAN	dom1_23_279	UP000000803_7227.fasta	tr|Q7JMV3|Q7JMV3_DROME	dom1_25_311	6.63969878835e-131	1.03852927109	Ortholog
UP000005640_9606.fasta	sp|Q8IV63|VRK3_HUMAN	dom1_166_454	UP000000589_10090.fasta	sp|Q8K3G5|VRK3_MOUSE	dom1_145_433	2.13e-177	0.908136065869	Ortholog
UP000005640_9606.fasta	sp|Q8IVH8|M4K3_HUMAN	dom1_15_300	UP000000589_10090.fasta	sp|Q99JP0|M4K3_MOUSE	dom1_15_300	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IVH8|M4K3_HUMAN	dom1_15_300	UP000000803_7227.fasta	tr|A1ZBH7|A1ZBH7_DROME	dom1_25_305	2.49955996127e-170	1.35304724221	Ortholog
UP000005640_9606.fasta	sp|Q8IVT5|KSR1_HUMAN	dom1_610_879	UP000000589_10090.fasta	sp|Q61097|KSR1_MOUSE	dom1_551_829	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IVW4|CDKL3_HUMAN	dom1_1_292	UP000000589_10090.fasta	sp|Q8BLF2|CDKL3_MOUSE	dom1_1_307	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IW41|MAPK5_HUMAN	dom1_6_304	UP000000589_10090.fasta	sp|O54992|MAPK5_MOUSE	dom1_6_304	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IWB6|TEX14_HUMAN	dom1_254_508	UP000000589_10090.fasta	sp|Q7M6U3|TEX14_MOUSE	dom1_248_506	8.55475306482e-168	0.858770002187	Ortholog
UP000005640_9606.fasta	sp|Q8IWQ3|BRSK2_HUMAN	dom1_15_290	UP000000589_10090.fasta	sp|Q69Z98|BRSK2_MOUSE	dom1_16_291	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IWU2|LMTK2_HUMAN	dom1_137_416	UP000000589_10090.fasta	sp|Q3TYD6|LMTK2_MOUSE	dom1_136_415	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IXL6|FA20C_HUMAN	dom1_354_570	UP000000589_10090.fasta	sp|Q5MJS3|FA20C_MOUSE	dom1_349_565	3.31e-156	0.799206750974	Ortholog
UP000005640_9606.fasta	sp|Q8IXL6|FA20C_HUMAN	dom1_354_570	UP000000803_7227.fasta	sp|A4VCL2|FA20C_DROME	dom1_756_966	1.16490342947e-104	0.829159483143	Ortholog
UP000005640_9606.fasta	sp|Q8IY84|NIM1_HUMAN	dom1_65_333	UP000000589_10090.fasta	sp|Q8BHI9|NIM1_MOUSE	dom1_65_354	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IY84|NIM1_HUMAN	dom1_65_333	UP000000803_7227.fasta	tr|Q9VPW3|Q9VPW3_DROME	dom1_56_340	3.8432798493e-103	0.817045937127	Ortholog
UP000005640_9606.fasta	sp|Q8IYT8|ULK2_HUMAN	dom1_1_271	UP000000589_10090.fasta	sp|Q9QY01|ULK2_MOUSE	dom1_1_271	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IZE3|PACE1_HUMAN	dom1_11_245	UP000000589_10090.fasta	sp|Q9DBQ7|PACE1_MOUSE	dom1_11_245	5.69e-160	0.818558326072	Ortholog
UP000005640_9606.fasta	sp|Q8IZE3|PACE1_HUMAN	dom1_11_245	UP000000803_7227.fasta	tr|A1Z6G6|A1Z6G6_DROME	dom1_65_248	1.50366219611e-22	0.174097728064	Ortholog
UP000005640_9606.fasta	sp|Q8IZL9|CDK20_HUMAN	dom1_3_292	UP000000589_10090.fasta	sp|Q9JHU3|CDK20_MOUSE	dom1_3_288	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8IZL9|CDK20_HUMAN	dom1_3_292	UP000000803_7227.fasta	tr|Q9VD82|Q9VD82_DROME	dom1_8_292	2.74488615429e-84	0.666634433823	Ortholog
UP000005640_9606.fasta	sp|Q8N165|PDK1L_HUMAN	dom1_8_331	UP000000589_10090.fasta	sp|Q8QZR7|PDK1L_MOUSE	dom1_8_331	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8N2I9|STK40_HUMAN	dom1_35_330	UP000000589_10090.fasta	sp|Q7TNL3|STK40_MOUSE	dom1_35_330	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8N4C8|MINK1_HUMAN	dom1_2_289	UP000000589_10090.fasta	sp|Q9JM52|MINK1_MOUSE	dom1_2_289	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8N568|DCLK2_HUMAN	dom1_394_651	UP000000589_10090.fasta	sp|Q6PGN3|DCLK2_MOUSE	dom1_387_650	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8N568|DCLK2_HUMAN	dom1_394_651	UP000000803_7227.fasta	sp|Q7PLI7|DCLK_DROME	dom1_477_735	4.58998910674e-105	0.832386318711	Ortholog
UP000005640_9606.fasta	sp|Q8N5S9|KKCC1_HUMAN	dom1_128_425	UP000000589_10090.fasta	sp|Q8VBY2|KKCC1_MOUSE	dom1_128_421	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NB16|MLKL_HUMAN	dom1_201_468	UP000000589_10090.fasta	sp|Q9D2Y4|MLKL_MOUSE	dom1_195_463	1.98499370276e-131	0.671842022813	Ortholog
UP000005640_9606.fasta	sp|Q8NCB2|CAMKV_HUMAN	dom1_24_286	UP000000589_10090.fasta	sp|Q3UHL1|CAMKV_MOUSE	dom1_24_286	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NE28|STKL1_HUMAN	dom1_18_297	UP000000589_10090.fasta	sp|Q80YS9|STKL1_MOUSE	dom1_2_266	1.21963109177e-139	0.714051332486	Ortholog
UP000005640_9606.fasta	sp|Q8NE63|HIPK4_HUMAN	dom1_10_347	UP000000589_10090.fasta	sp|Q3V016|HIPK4_MOUSE	dom1_10_347	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NEB9|PK3C3_HUMAN	dom1_539_886	UP000000589_10090.fasta	sp|Q6PF93|PK3C3_MOUSE	dom1_539_886	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NEB9|PK3C3_HUMAN	dom1_539_886	UP000000803_7227.fasta	tr|Q9W1M7|Q9W1M7_DROME	dom1_600_945	5.0221011539e-168	1.3346742577	Ortholog
UP000005640_9606.fasta	sp|Q8NER5|ACV1C_HUMAN	dom1_195_484	UP000000589_10090.fasta	sp|Q8K348|ACV1C_MOUSE	dom1_195_484	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NEV4|MYO3A_HUMAN	dom1_16_289	UP000000589_10090.fasta	sp|Q8K3H5|MYO3A_MOUSE	dom1_16_289	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NFD2|ANKK1_HUMAN	dom1_21_287	UP000000589_10090.fasta	sp|Q8BZ25|ANKK1_MOUSE	dom1_33_305	2.77983812478e-175	0.89726115062	Ortholog
UP000005640_9606.fasta	sp|Q8NFU5|IPMK_HUMAN	dom1_127_411	UP000000589_10090.fasta	sp|Q7TT16|IPMK_MOUSE	dom1_110_391	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NG66|NEK11_HUMAN	dom1_29_315	UP000000589_10090.fasta	sp|Q8C0Q4|NEK11_MOUSE	dom1_30_310	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8NI60|COQ8A_HUMAN	dom1_295_545	UP000000589_10090.fasta	sp|Q60936|COQ8A_MOUSE	dom1_292_542	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TAS1|UHMK1_HUMAN	dom1_23_304	UP000000589_10090.fasta	sp|P97343|UHMK1_MOUSE	dom1_23_304	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TBX8|PI42C_HUMAN	dom1_36_418	UP000000589_10090.fasta	sp|Q91XU3|PI42C_MOUSE	dom1_36_418	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TCG2|P4K2B_HUMAN	dom1_129_427	UP000000589_10090.fasta	sp|Q8CBQ5|P4K2B_MOUSE	dom1_117_415	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TCG2|P4K2B_HUMAN	dom1_129_427	UP000000803_7227.fasta	tr|Q9VND3|Q9VND3_DROME	dom1_292_663	6.77973450808e-101	0.799123786251	Ortholog
UP000005640_9606.fasta	sp|Q8TD08|MK15_HUMAN	dom1_13_307	UP000000589_10090.fasta	sp|Q80Y86|MK15_MOUSE	dom1_14_308	1.99e-179	0.918568336948	Ortholog
UP000005640_9606.fasta	sp|Q8TD08|MK15_HUMAN	dom1_13_307	UP000000803_7227.fasta	sp|Q9W354|ERK7_DROME	dom1_24_319	2.98499581239e-114	0.905677060068	Ortholog
UP000005640_9606.fasta	sp|Q8TD19|NEK9_HUMAN	dom1_49_319	UP000000589_10090.fasta	sp|Q8K1R7|NEK9_MOUSE	dom1_49_308	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TDC3|BRSK1_HUMAN	dom1_30_352	UP000000589_10090.fasta	sp|Q5RJI5|BRSK1_MOUSE	dom1_30_352	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TDC3|BRSK1_HUMAN	dom1_30_352	UP000000803_7227.fasta	tr|Q9VUV4|Q9VUV4_DROME	dom1_14_271	1.14821600755e-173	1.37967576972	Ortholog
UP000005640_9606.fasta	sp|Q8TDR2|STK35_HUMAN	dom1_202_529	UP000000589_10090.fasta	sp|Q80ZW0|STK35_MOUSE	dom1_207_534	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TDX7|NEK7_HUMAN	dom1_28_298	UP000000589_10090.fasta	sp|Q9ES74|NEK7_MOUSE	dom1_28_300	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TEA7|TBCK_HUMAN	dom1_1_273	UP000000589_10090.fasta	sp|Q8BM85|TBCK_MOUSE	dom1_1_273	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8TEA7|TBCK_HUMAN	dom1_1_273	UP000000803_7227.fasta	tr|Q9W4F8|Q9W4F8_DROME	dom1_8_263	1.85903200618e-60	0.476518034359	Ortholog
UP000005640_9606.fasta	sp|Q8TF76|HASP_HUMAN	dom1_484_722	UP000000589_10090.fasta	sp|Q9Z0R0|HASP_MOUSE	dom1_440_678	3.71634228779e-153	0.783527513541	Ortholog
UP000005640_9606.fasta	sp|Q8TF76|HASP_HUMAN	dom1_484_722	UP000000803_7227.fasta	sp|P83103|HASP_DROME	dom1_248_491	2.07990384393e-67	0.531973473736	Ortholog
UP000005640_9606.fasta	sp|Q8WU08|ST32A_HUMAN	dom1_20_303	UP000000589_10090.fasta	sp|Q8BGW6|ST32A_MOUSE	dom1_20_352	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8WXR4|MYO3B_HUMAN	dom1_27_293	UP000000589_10090.fasta	sp|Q1EG27|MYO3B_MOUSE	dom1_15_281	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q8WZ42|TITIN_HUMAN	dom1_32175_32432	UP000000589_10090.fasta	sp|A2ASS6|TITIN_MOUSE	dom1_33037_33294	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q92519|TRIB2_HUMAN	dom1_64_308	UP000000589_10090.fasta	sp|Q8K4K3|TRIB2_MOUSE	dom1_64_308	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q92519|TRIB2_HUMAN	dom1_64_308	UP000000803_7227.fasta	sp|Q9V3Z1|TRIB_DROME	dom1_140_397	5.14322855802e-61	0.480970038563	Ortholog
UP000005640_9606.fasta	sp|Q92551|IP6K1_HUMAN	dom1_207_434	UP000000589_10090.fasta	sp|Q6PD10|IP6K1_MOUSE	dom1_207_426	8.37725492032e-153	0.781713077592	Ortholog
UP000005640_9606.fasta	sp|Q92630|DYRK2_HUMAN	dom1_222_535	UP000000589_10090.fasta	sp|Q5U4C9|DYRK2_MOUSE	dom1_220_533	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q92630|DYRK2_HUMAN	dom1_222_535	UP000000803_7227.fasta	sp|P83102|DYRK3_DROME	dom1_276_589	1e-200	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|Q92772|CDKL2_HUMAN	dom1_4_287	UP000000589_10090.fasta	sp|Q9QUK0|CDKL2_MOUSE	dom1_4_295	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q92918|M4K1_HUMAN	dom1_16_279	UP000000589_10090.fasta	sp|P70218|M4K1_MOUSE	dom1_16_279	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96BR1|SGK3_HUMAN	dom1_162_424	UP000000589_10090.fasta	sp|Q9ERE3|SGK3_MOUSE	dom1_162_419	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96C45|ULK4_HUMAN	dom1_1_280	UP000000589_10090.fasta	sp|Q3V129|ULK4_MOUSE	dom1_1_280	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96D53|COQ8B_HUMAN	dom1_175_424	UP000000589_10090.fasta	sp|Q566J8|COQ8B_MOUSE	dom1_175_425	5.05999011857e-175	0.895924016896	Ortholog
UP000005640_9606.fasta	sp|Q96DU7|IP3KC_HUMAN	dom1_467_678	UP000000589_10090.fasta	sp|Q7TS72|IP3KC_MOUSE	dom1_462_673	1.25e-152	0.780819659799	Ortholog
UP000005640_9606.fasta	sp|Q96GD4|AURKB_HUMAN	dom1_76_341	UP000000589_10090.fasta	sp|O70126|AURKB_MOUSE	dom1_13_345	8.37854402626e-190	0.971901935744	Ortholog
UP000005640_9606.fasta	sp|Q96GX5|GWL_HUMAN	dom1_35_835	UP000000589_10090.fasta	sp|Q8C0P0|GWL_MOUSE	dom1_34_821	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96GX5|GWL_HUMAN	dom1_35_835	UP000000803_7227.fasta	tr|Q95TN8|Q95TN8_DROME	dom1_57_242	8.63961804711e-74	0.582884016908	Ortholog
UP000005640_9606.fasta	sp|Q96J92|WNK4_HUMAN	dom1_170_432	UP000000589_10090.fasta	sp|Q80UE6|WNK4_MOUSE	dom1_167_429	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96KB5|TOPK_HUMAN	dom1_32_320	UP000000589_10090.fasta	sp|Q9JJ78|TOPK_MOUSE	dom1_31_323	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96KB5|TOPK_HUMAN	dom1_32_320	UP000000803_7227.fasta	tr|Q9VX24|Q9VX24_DROME	dom1_28_292	1.59749804382e-60	0.477043343004	Ortholog
UP000005640_9606.fasta	sp|Q96KG9|SCYL1_HUMAN	dom1_9_261	UP000000589_10090.fasta	sp|Q9EQC5|SCYL1_MOUSE	dom1_29_261	1.54883827432e-166	0.852304604607	Ortholog
UP000005640_9606.fasta	sp|Q96KG9|SCYL1_HUMAN	dom1_9_261	UP000000803_7227.fasta	tr|Q9VAH7|Q9VAH7_DROME	dom1_15_261	4.52466573351e-80	0.632991671703	Ortholog
UP000005640_9606.fasta	sp|Q96L34|MARK4_HUMAN	dom1_56_321	UP000000589_10090.fasta	sp|Q8CIP4|MARK4_MOUSE	dom1_56_321	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96L96|ALPK3_HUMAN	dom1_1585_1819	UP000000589_10090.fasta	sp|Q924C5|ALPK3_MOUSE	dom1_1358_1590	5.17928566503e-162	0.829048763557	Ortholog
UP000005640_9606.fasta	sp|Q96LW2|KS6R_HUMAN	dom1_101_359	UP000000589_10090.fasta	sp|Q5SYL1|KS6R_MOUSE	dom1_98_276	6.80074260651e-105	0.535446566158	Ortholog
UP000005640_9606.fasta	sp|Q96MK3|FA20A_HUMAN	dom1_306_522	UP000000589_10090.fasta	sp|Q8CID3|FA20A_MOUSE	dom1_306_522	5.31594770478e-145	0.741606395269	Ortholog
UP000005640_9606.fasta	sp|Q96NX5|KCC1G_HUMAN	dom1_23_280	UP000000589_10090.fasta	sp|Q91VB2|KCC1G_MOUSE	dom1_23_277	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96PC2|IP6K3_HUMAN	dom1_198_404	UP000000589_10090.fasta	sp|Q8BWD2|IP6K3_MOUSE	dom1_193_390	6.95327261079e-120	0.612500780958	Ortholog
UP000005640_9606.fasta	sp|Q96PC2|IP6K3_HUMAN	dom1_198_404	UP000000803_7227.fasta	tr|Q9W2E9|Q9W2E9_DROME	dom1_303_472	8.47396011319e-58	0.455306736717	Ortholog
UP000005640_9606.fasta	sp|Q96PF2|TSSK2_HUMAN	dom1_12_281	UP000000589_10090.fasta	sp|O54863|TSSK2_MOUSE	dom1_12_279	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96PN8|TSSK3_HUMAN	dom1_10_265	UP000000589_10090.fasta	sp|Q9D2E1|TSSK3_MOUSE	dom1_10_266	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96PY6|NEK1_HUMAN	dom1_1_258	UP000000589_10090.fasta	sp|P51954|NEK1_MOUSE	dom1_1_299	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96Q04|LMTK3_HUMAN	dom1_133_410	UP000000589_10090.fasta	sp|Q5XJV6|LMTK3_MOUSE	dom1_133_410	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96Q15|SMG1_HUMAN	dom1_2121_2474	UP000000589_10090.fasta	sp|Q8BKX6|SMG1_MOUSE	dom1_2119_2472	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96Q15|SMG1_HUMAN	dom1_2121_2474	UP000000803_7227.fasta	sp|Q70PP2|SMG1_DROME	dom1_1894_2213	6.57867767868e-128	1.01462794294	Ortholog
UP000005640_9606.fasta	sp|Q96Q40|CDK15_HUMAN	dom1_103_387	UP000000589_10090.fasta	sp|Q3V3A1|CDK15_MOUSE	dom1_101_385	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96QP1|ALPK1_HUMAN	dom1_1004_1231	UP000000589_10090.fasta	sp|Q9CXB8|ALPK1_MOUSE	dom1_991_1217	1.12e-159	0.817046549342	Ortholog
UP000005640_9606.fasta	sp|Q96QT4|TRPM7_HUMAN	dom1_1580_1818	UP000000589_10090.fasta	sp|Q923J1|TRPM7_MOUSE	dom1_1578_1816	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96RG2|PASK_HUMAN	dom1_999_1266	UP000000589_10090.fasta	sp|Q8CEE6|PASK_MOUSE	dom1_1057_1325	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96RG2|PASK_HUMAN	dom1_999_1266	UP000000803_7227.fasta	tr|Q95SH0|Q95SH0_DROME	dom1_575_853	2.63952647268e-101	0.80239217322	Ortholog
UP000005640_9606.fasta	sp|Q96RR4|KKCC2_HUMAN	dom1_165_446	UP000000589_10090.fasta	sp|Q8C078|KKCC2_MOUSE	dom1_162_446	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96RR4|KKCC2_HUMAN	dom1_165_446	UP000000803_7227.fasta	tr|A4V2C3|A4V2C3_DROME	dom1_280_573	2.80062493026e-107	0.850053548055	Ortholog
UP000005640_9606.fasta	sp|Q96RU7|TRIB3_HUMAN	dom1_71_315	UP000000589_10090.fasta	sp|Q8K4K2|TRIB3_MOUSE	dom1_71_315	5.2e-150	0.767356868729	Ortholog
UP000005640_9606.fasta	sp|Q96RU8|TRIB1_HUMAN	dom1_94_338	UP000000589_10090.fasta	sp|Q8K4K4|TRIB1_MOUSE	dom1_75_340	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96S38|KS6C1_HUMAN	dom1_337_1056	UP000000589_10090.fasta	sp|Q8BLK9|KS6C1_MOUSE	dom1_336_1046	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96S44|PRPK_HUMAN	dom1_36_253	UP000000589_10090.fasta	sp|Q99PW4|PRPK_MOUSE	dom1_27_244	6.33e-143	0.730936148755	Ortholog
UP000005640_9606.fasta	sp|Q96S44|PRPK_HUMAN	dom1_36_253	UP000000803_7227.fasta	tr|Q9VRJ6|Q9VRJ6_DROME	dom1_3_224	3.13985668463e-67	0.530546516967	Ortholog
UP000005640_9606.fasta	sp|Q96S53|TESK2_HUMAN	dom1_50_314	UP000000589_10090.fasta	sp|Q8VCT9|TESK2_MOUSE	dom1_57_338	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96SB4|SRPK1_HUMAN	dom1_80_653	UP000000589_10090.fasta	sp|O70551|SRPK1_MOUSE	dom1_80_646	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q96SB4|SRPK1_HUMAN	dom1_80_653	UP000000803_7227.fasta	tr|A0A0B4KF69|A0A0B4KF69_DROME	dom2_601_763	8.2517876851e-89	0.70270973145	Ortholog
UP000005640_9606.fasta	sp|Q99558|M3K14_HUMAN	dom1_399_650	UP000000589_10090.fasta	sp|Q9WUL6|M3K14_MOUSE	dom1_401_651	2.07499397589e-171	0.877352981139	Ortholog
UP000005640_9606.fasta	sp|Q99570|PI3R4_HUMAN	dom1_26_313	UP000000589_10090.fasta	sp|Q8VD65|PI3R4_MOUSE	dom1_26_313	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99570|PI3R4_HUMAN	dom1_26_313	UP000000803_7227.fasta	tr|Q9VHH2|Q9VHH2_DROME	dom1_28_318	8.22487689877e-107	0.846320952134	Ortholog
UP000005640_9606.fasta	sp|Q99640|PMYT1_HUMAN	dom1_106_366	UP000000589_10090.fasta	sp|Q9ESG9|PMYT1_MOUSE	dom1_97_353	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99640|PMYT1_HUMAN	dom1_106_366	UP000000803_7227.fasta	sp|Q9NI63|PMYT1_DROME	dom1_84_367	1.36389149129e-84	0.669057638442	Ortholog
UP000005640_9606.fasta	sp|Q99683|M3K5_HUMAN	dom1_677_962	UP000000589_10090.fasta	sp|O35099|M3K5_MOUSE	dom1_684_949	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99683|M3K5_HUMAN	dom1_677_962	UP000000803_7227.fasta	tr|Q9VDS9|Q9VDS9_DROME	dom1_580_853	7.93817989214e-146	1.1575770008	Ortholog
UP000005640_9606.fasta	sp|Q99755|PI51A_HUMAN	dom1_80_455	UP000000589_10090.fasta	sp|P70182|PI51A_MOUSE	dom1_65_440	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99755|PI51A_HUMAN	dom1_80_455	UP000000803_7227.fasta	tr|Q0E8Y1|Q0E8Y1_DROME	dom1_77_478	1e-200	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|Q99759|M3K3_HUMAN	dom1_360_625	UP000000589_10090.fasta	sp|Q61084|M3K3_MOUSE	dom1_360_624	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99986|VRK1_HUMAN	dom1_37_326	UP000000589_10090.fasta	sp|Q80X41|VRK1_MOUSE	dom1_37_326	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q99986|VRK1_HUMAN	dom1_37_326	UP000000803_7227.fasta	sp|Q7KRY6|NHK1_DROME	dom1_47_329	4.11463242587e-74	0.585454163974	Ortholog
UP000005640_9606.fasta	sp|Q9BQI3|E2AK1_HUMAN	dom1_167_583	UP000000589_10090.fasta	sp|Q9Z2R9|E2AK1_MOUSE	dom1_167_580	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BRS2|RIOK1_HUMAN	dom1_175_371	UP000000589_10090.fasta	sp|Q922Q2|RIOK1_MOUSE	dom1_130_370	2.95480963854e-134	0.686374686205	Ortholog
UP000005640_9606.fasta	sp|Q9BRS2|RIOK1_HUMAN	dom1_175_371	UP000000803_7227.fasta	tr|Q9VTL5|Q9VTL5_DROME	dom1_196_395	1.10995495404e-105	0.83730466566	Ortholog
UP000005640_9606.fasta	sp|Q9BTU6|P4K2A_HUMAN	dom1_133_429	UP000000589_10090.fasta	sp|Q2TBE6|P4K2A_MOUSE	dom1_133_429	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BUB5|MKNK1_HUMAN	dom1_48_384	UP000000589_10090.fasta	sp|O08605|MKNK1_MOUSE	dom1_48_343	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BVL4|SELO_HUMAN	dom1_43_669	UP000000589_10090.fasta	sp|Q9DBC0|SELO_MOUSE	dom1_44_667	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BVS4|RIOK2_HUMAN	dom1_9_276	UP000000589_10090.fasta	sp|Q9CQS5|RIOK2_MOUSE	dom1_9_276	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BVS4|RIOK2_HUMAN	dom1_9_276	UP000000803_7227.fasta	tr|Q9VBU2|Q9VBU2_DROME	dom1_9_276	4.01e-136	1.08016529718	Ortholog
UP000005640_9606.fasta	sp|Q9BWU1|CDK19_HUMAN	dom1_20_335	UP000000589_10090.fasta	sp|Q8BWD8|CDK19_MOUSE	dom1_20_335	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BX84|TRPM6_HUMAN	dom1_1736_1974	UP000000589_10090.fasta	sp|Q8CIR4|TRPM6_MOUSE	dom1_1742_1980	6.98e-174	0.890065645884	Ortholog
UP000005640_9606.fasta	sp|Q9BXA6|TSSK6_HUMAN	dom1_5_267	UP000000589_10090.fasta	sp|Q925K9|TSSK6_MOUSE	dom1_5_267	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BXA7|TSSK1_HUMAN	dom1_12_281	UP000000589_10090.fasta	sp|Q61241|TSSK1_MOUSE	dom1_9_277	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BXM7|PINK1_HUMAN	dom1_156_509	UP000000589_10090.fasta	sp|Q99MQ3|PINK1_MOUSE	dom1_156_508	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BXM7|PINK1_HUMAN	dom1_156_509	UP000000803_7227.fasta	tr|Q0KHV6|Q0KHV6_DROME	dom1_331_636	8.2842018324e-80	0.630896196733	Ortholog
UP000005640_9606.fasta	sp|Q9BXU1|STK31_HUMAN	dom1_748_972	UP000000589_10090.fasta	sp|Q99MW1|STK31_MOUSE	dom1_749_973	3.3e-143	0.732390272526	Ortholog
UP000005640_9606.fasta	sp|Q9BYP7|WNK3_HUMAN	dom1_144_405	UP000000589_10090.fasta	sp|Q80XP9|WNK3_MOUSE	dom1_143_404	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9BYP7|WNK3_HUMAN	dom1_144_405	UP000000803_7227.fasta	tr|M9PGC5|M9PGC5_DROME	dom1_468_729	2.29e-143	1.13795076689	Ortholog
UP000005640_9606.fasta	sp|Q9BYT3|STK33_HUMAN	dom1_113_381	UP000000589_10090.fasta	sp|Q924X7|STK33_MOUSE	dom1_110_403	9.37581996414e-172	0.879126405905	Ortholog
